Name,Shop Code,Address,Pincode,Latitude,Longitude,Menu Item,Price,Category,Subcategory,Taste
COFFEE ByUs,AMD-015-521,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,CHAI SUTTA BAR AHMEDABAD,₹200–400,General,Cafe Item,Standard
COFFEE ByUs,AMD-015-522,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,The Messy Door Cafe - HL College Road,"₹200–400 per person
Reported by 273 people",General,Cafe Item,Standard
COFFEE ByUs,AMD-015-523,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,"Cafe Baba Budan, Bodakdev Ahmedabad | Where Every Sip Tells a Story",₹,General,Cafe Item,Standard
COFFEE ByUs,AMD-015-524,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,Aarambh Cafe,₹,General,Cafe Item,Standard
COFFEE ByUs,AMD-015-525,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,Zen Cafe,₹,General,Cafe Item,Standard
COFFEE ByUs,AMD-015-526,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,Upper Crust,₹N/A,General,Cafe Item,Standard
COFFEE ByUs,AMD-015-527,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,Coffee By Di Bella,₹N/A,Beverages,Coffee,Bold/Bitter
COFFEE ByUs,AMD-015-528,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,Java+,₹N/A,General,Cafe Item,Standard
COFFEE ByUs,AMD-015-529,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,Updates from customers,₹N/A,General,Cafe Item,Standard
COFFEE ByUs,AMD-015-530,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,Popular times,₹N/A,General,Cafe Item,Standard
COFFEE ByUs,AMD-015-531,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,Menu & highlights,₹N/A,General,Cafe Item,Standard
COFFEE ByUs,AMD-015-532,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,Photos & videos,₹N/A,General,Cafe Item,Standard
COFFEE ByUs,AMD-015-533,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,Review summary,₹N/A,General,Cafe Item,Standard
COFFEE ByUs,AMD-015-534,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,Reviews,₹N/A,General,Cafe Item,Standard
COFFEE ByUs,AMD-015-535,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,People also search for,₹N/A,General,Cafe Item,Standard
COFFEE ByUs,AMD-015-536,", G-05, Madhav complex, IIM Rd, opp. Kia motors showroom, University Area, Ahmedabad, Gujarat 380015",380015,23.0286508,72.5248985,Web results,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-537,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Roastea - Curated Coffee And Tea Artisans,₹₹,Beverages,Coffee,Bold/Bitter
Sip Of Hope - The Coffee House,AMD-015-538,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Shiva's Coffee Bar - Vastrapur,₹200–400,Beverages,Coffee,Bold/Bitter
Sip Of Hope - The Coffee House,AMD-015-539,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Native Stories For Tomorrow @ IIMA Ventures,₹400–600,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-540,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Turquoise Villa Bistro & Café,₹1–200,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-541,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Roastery Cultúr - The Coffee Company,₹400–600,Beverages,Coffee,Bold/Bitter
Sip Of Hope - The Coffee House,AMD-015-542,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Tasty Street Cafe,₹1–200,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-543,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Upri manzil - The Rooftop Restro Cafe,₹200–400,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-544,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Kaffa Coffee Roasters,₹1–200,Beverages,Coffee,Bold/Bitter
Sip Of Hope - The Coffee House,AMD-015-545,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Coffee Central,₹200–400,Beverages,Coffee,Bold/Bitter
Sip Of Hope - The Coffee House,AMD-015-546,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,COFFEE ByUs,₹200–400,Beverages,Coffee,Bold/Bitter
Sip Of Hope - The Coffee House,AMD-015-547,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Sip Of Hope - The Coffee House,₹1–200,Beverages,Coffee,Bold/Bitter
Sip Of Hope - The Coffee House,AMD-015-548,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Cafe Padmanabham,₹1–200,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-549,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,sandwichworkZ,₹200–400,Food,Snacks,Salty/Spicy
Sip Of Hope - The Coffee House,AMD-015-550,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Crush Coffee - Vastrapur,₹1–200,Beverages,Coffee,Bold/Bitter
Sip Of Hope - The Coffee House,AMD-015-551,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,"Sea Salt Cafe, IIM Ahmedabad",₹200–400,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-552,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,CAFE CLASSY FIED,₹1–200,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-553,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,"Chai Sutta Bar, Vastrapur",₹400–600,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-554,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Tea Post,₹200–400,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-555,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Coffee By Di Bella Arista,₹₹,Beverages,Coffee,Bold/Bitter
Sip Of Hope - The Coffee House,AMD-015-556,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Tea post,₹₹,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-557,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Crush Coffee - SG Highway,₹200–400,Beverages,Coffee,Bold/Bitter
Sip Of Hope - The Coffee House,AMD-015-558,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,CAFE CLASSY FIED,₹₹₹,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-559,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,CHAI SUTTA BAR AHMEDABAD,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-560,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,The Messy Door Cafe - HL College Road,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-561,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,"Cafe Baba Budan, Bodakdev Ahmedabad | Where Every Sip Tells a Story",₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-562,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Aarambh Cafe,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-563,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Zen Cafe,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-564,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Upper Crust,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-565,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Coffee By Di Bella,₹N/A,Beverages,Coffee,Bold/Bitter
Sip Of Hope - The Coffee House,AMD-015-566,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Java+,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-567,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Updates from customers,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-568,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Popular times,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-569,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Menu & highlights,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-570,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Photos & videos,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-571,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Review summary,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-572,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Reviews,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-573,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,People also search for,₹N/A,General,Cafe Item,Standard
Sip Of Hope - The Coffee House,AMD-015-574,", Super Plaza Complex, 15, Judges Bungalow Rd, opp. Akash Towers, Bodakdev, Ahmedabad, Gujarat 380015",380015,23.0352641,72.5013548,Web results,₹N/A,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-575,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Roastea - Curated Coffee And Tea Artisans,₹₹,Beverages,Coffee,Bold/Bitter
Cafe Padmanabham,AMD-054-576,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Shiva's Coffee Bar - Vastrapur,₹200–400,Beverages,Coffee,Bold/Bitter
Cafe Padmanabham,AMD-054-577,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Native Stories For Tomorrow @ IIMA Ventures,₹400–600,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-578,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Turquoise Villa Bistro & Café,₹1–200,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-579,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Roastery Cultúr - The Coffee Company,₹400–600,Beverages,Coffee,Bold/Bitter
Cafe Padmanabham,AMD-054-580,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Tasty Street Cafe,₹1–200,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-581,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Upri manzil - The Rooftop Restro Cafe,₹200–400,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-582,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Kaffa Coffee Roasters,₹1–200,Beverages,Coffee,Bold/Bitter
Cafe Padmanabham,AMD-054-583,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Coffee Central,₹200–400,Beverages,Coffee,Bold/Bitter
Cafe Padmanabham,AMD-054-584,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,COFFEE ByUs,₹200–400,Beverages,Coffee,Bold/Bitter
Cafe Padmanabham,AMD-054-585,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Sip Of Hope - The Coffee House,₹1–200,Beverages,Coffee,Bold/Bitter
Cafe Padmanabham,AMD-054-586,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Cafe Padmanabham,₹1–200,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-587,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,sandwichworkZ,₹200–400,Food,Snacks,Salty/Spicy
Cafe Padmanabham,AMD-054-588,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Crush Coffee - Vastrapur,₹1–200,Beverages,Coffee,Bold/Bitter
Cafe Padmanabham,AMD-054-589,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,"Sea Salt Cafe, IIM Ahmedabad",₹200–400,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-590,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,CAFE CLASSY FIED,₹1–200,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-591,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,"Chai Sutta Bar, Vastrapur",₹400–600,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-592,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Tea Post,₹200–400,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-593,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Coffee By Di Bella Arista,₹₹,Beverages,Coffee,Bold/Bitter
Cafe Padmanabham,AMD-054-594,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Tea post,₹₹,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-595,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Crush Coffee - SG Highway,₹200–400,Beverages,Coffee,Bold/Bitter
Cafe Padmanabham,AMD-054-596,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,CAFE CLASSY FIED,₹₹₹,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-597,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,CHAI SUTTA BAR AHMEDABAD,₹1–200,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-598,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,The Messy Door Cafe - HL College Road,"₹1–200 per person
Reported by 320 people",General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-599,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,"Cafe Baba Budan, Bodakdev Ahmedabad | Where Every Sip Tells a Story",₹,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-600,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Aarambh Cafe,₹,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-601,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Zen Cafe,₹,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-602,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Upper Crust,₹N/A,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-603,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Coffee By Di Bella,₹N/A,Beverages,Coffee,Bold/Bitter
Cafe Padmanabham,AMD-054-604,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Java+,₹N/A,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-605,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Add missing information,₹N/A,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-606,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Updates from customers,₹N/A,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-607,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Popular times,₹N/A,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-608,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Menu & highlights,₹N/A,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-609,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Photos & videos,₹N/A,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-610,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Review summary,₹N/A,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-611,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Reviews,₹N/A,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-612,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,People also search for,₹N/A,General,Cafe Item,Standard
Cafe Padmanabham,AMD-054-613,", 12-C, Chinmay Crystal, Shop No: 12-A, 12-B, Lake, opp. Vastrapur, Vastrapur, Ahmedabad, Gujarat 380054",380054,23.0352641,72.5013548,Web results,₹N/A,General,Cafe Item,Standard
Crush Coffee - Vastrapur,AMD-052-614,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,Roastea - Curated Coffee And Tea Artisans,₹₹,Beverages,Coffee,Bold/Bitter
Crush Coffee - Vastrapur,AMD-052-615,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,Shiva's Coffee Bar - Vastrapur,₹200–400,Beverages,Coffee,Bold/Bitter
Crush Coffee - Vastrapur,AMD-052-616,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,Native Stories For Tomorrow @ IIMA Ventures,₹400–600,General,Cafe Item,Standard
Crush Coffee - Vastrapur,AMD-052-617,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,Turquoise Villa Bistro & Café,₹1–200,General,Cafe Item,Standard
Crush Coffee - Vastrapur,AMD-052-618,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,Roastery Cultúr - The Coffee Company,₹400–600,Beverages,Coffee,Bold/Bitter
Crush Coffee - Vastrapur,AMD-052-619,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,Tasty Street Cafe,₹1–200,General,Cafe Item,Standard
Crush Coffee - Vastrapur,AMD-052-620,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,Upri manzil - The Rooftop Restro Cafe,₹200–400,General,Cafe Item,Standard
Crush Coffee - Vastrapur,AMD-052-621,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,Kaffa Coffee Roasters,₹1–200,Beverages,Coffee,Bold/Bitter
Crush Coffee - Vastrapur,AMD-052-622,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,Coffee Central,₹200–400,Beverages,Coffee,Bold/Bitter
Crush Coffee - Vastrapur,AMD-052-623,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,COFFEE ByUs,₹200–400,Beverages,Coffee,Bold/Bitter
Crush Coffee - Vastrapur,AMD-052-624,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,Sip Of Hope - The Coffee House,₹1–200,Beverages,Coffee,Bold/Bitter
Crush Coffee - Vastrapur,AMD-052-625,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,Cafe Padmanabham,₹1–200,General,Cafe Item,Standard
Crush Coffee - Vastrapur,AMD-052-626,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,sandwichworkZ,₹200–400,Food,Snacks,Salty/Spicy
Crush Coffee - Vastrapur,AMD-052-627,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,Crush Coffee - Vastrapur,₹1–200,Beverages,Coffee,Bold/Bitter
Crush Coffee - Vastrapur,AMD-052-628,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,"Sea Salt Cafe, IIM Ahmedabad",₹200–400,General,Cafe Item,Standard
Crush Coffee - Vastrapur,AMD-052-629,", Shop no:8, Vastrapur, Ahmedabad, Gujarat 380052",380052,23.0442533,72.5117643,CAFE CLASSY FIED,₹1–200,General,Cafe Item,Standard
