Cafe Name,Menu Item
Tatte Bakery & Cafe | Beacon St,Toasted housemade bread served with butter.
Tatte Bakery & Cafe | Beacon St,Breakfast Sandwich
Tatte Bakery & Cafe | Beacon St,Roasted Salmon & Spring Vegetable Rice Bowl
Tatte Bakery & Cafe | Beacon St,Oatmeal & Walnut Cookie (GF)
Tatte Bakery & Cafe | Beacon St,Sourdough
Tatte Bakery & Cafe | Beacon St,Mocha
Tatte Bakery & Cafe | Beacon St,Jerusalem Bagel
Tatte Bakery & Cafe | Beacon St,Roasted Cauliflower Sandwich
Tatte Bakery & Cafe | Beacon St,DRINKS
Tatte Bakery & Cafe | Beacon St,"(710 cal, Contains: Milk, Sesame, Tree Nut (Almond, Cashew))"
Tatte Bakery & Cafe | Beacon St,A double shot of Tatte No. 4 espresso with milk over ice.
Tatte Bakery & Cafe | Beacon St,Petit Cloud Assortment (GF)
Tatte Bakery & Cafe | Beacon St,Short Rib Grilled Cheese Sandwich
Tatte Bakery & Cafe | Beacon St,"Tatte No. 4 Espresso Blend - 12 oz, Whole Bean"
Tatte Bakery & Cafe | Beacon St,Croissant Breakfast Sandwich
Tatte Bakery & Cafe | Beacon St,Pistachio Croissant
Tatte Bakery & Cafe | Beacon St,Iced Black Sesame Latte - 16 oz
Tatte Bakery & Cafe | Beacon St,Kids Sandwich
Tatte Bakery & Cafe | Beacon St,Toast
Tatte Bakery & Cafe | Beacon St,Kouign-Amann
Tatte Bakery & Cafe | Beacon St,Cold Brew
Tatte Bakery & Cafe | Beacon St,Blood Orange Pellegrino
Tatte Bakery & Cafe | Beacon St,Freshly baked Multigrain loaf (Contains: Wheat)
Tatte Bakery & Cafe | Beacon St,Sparkling Water
Tatte Bakery & Cafe | Beacon St,Cold brew topped with a double shot of espresso
Tatte Bakery & Cafe | Beacon St,Coconut Macaroons (6 CT)
Tatte Bakery & Cafe | Beacon St,Bread & Butter
Tatte Bakery & Cafe | Beacon St,Chamomile Tea
Tatte Bakery & Cafe | Beacon St,Vanilla Lime Krembo (GF)
Tatte Bakery & Cafe | Beacon St,Royal Icing Egg Cookie
Tatte Bakery & Cafe | Beacon St,Plain Croissant
Tatte Bakery & Cafe | Beacon St,Chicken Pita
Tatte Bakery & Cafe | Beacon St,Multigrain
Tatte Bakery & Cafe | Beacon St,Muesli
Tatte Bakery & Cafe | Beacon St,Maple Aleppo Chicken
Tatte Bakery & Cafe | Beacon St,Cranberry Pistachio Cookie
Tatte Bakery & Cafe | Beacon St,Matcha Latte
Tatte Bakery & Cafe | Beacon St,Blood Orange Hibiscus Tea
Tatte Bakery & Cafe | Beacon St,Granola 14 oz
Tatte Bakery & Cafe | Beacon St,Cafe au Lait
Tatte Bakery & Cafe | Beacon St,"Maple, Squash & Chicken Salad"
Tatte Bakery & Cafe | Beacon St,Chai Latte
Tatte Bakery & Cafe | Beacon St,English Breakfast Tea
Tatte Bakery & Cafe | Beacon St,Dark Chocolate Mousse Cake (GF)
Tatte Bakery & Cafe | Beacon St,Braised Short Rib & Eggplant Couscous Bowl
Tatte Bakery & Cafe | Beacon St,Chickpea & Fava Plate
Tatte Bakery & Cafe | Beacon St,Halva Chocolate Chunk Cookie
Tatte Bakery & Cafe | Beacon St,Pineapple Passionfruit Matcha Bombe
Tatte Bakery & Cafe | Beacon St,Green & Nutty Salad
Tatte Bakery & Cafe | Beacon St,Iced Pistachio Latte - 16 oz
Tatte Bakery & Cafe | Beacon St,Nutella Box
Tatte Bakery & Cafe | Beacon St,Iced Matcha Latte
Tatte Bakery & Cafe | Beacon St,Raspberry Tea Cake (GF)
Tatte Bakery & Cafe | Beacon St,Cappuccino
Tatte Bakery & Cafe | Beacon St,Chocolate Sandwich Cookie
Tatte Bakery & Cafe | Beacon St,Cheese Boureka
Tatte Bakery & Cafe | Beacon St,Walnut Brownie (GF)
Tatte Bakery & Cafe | Beacon St,BLAT
Tatte Bakery & Cafe | Beacon St,Sparkling Italian lemonade from San Pellegrino.
Tatte Bakery & Cafe | Beacon St,Prosciutto & Parmesan Scrambled Egg Plate
Tatte Bakery & Cafe | Beacon St,Tatte T2 Drip Blend finished with steamed milk.
Tatte Bakery & Cafe | Beacon St,Lemon Poppyseed Loaf Cake Slice
WFM Coffee Bar,Cookie Banner
WFM Coffee Bar,We are opening 6 new stores across London by Mid June 2026.
WFM Coffee Bar,We’re Growing!
Athan's Bakery & Cafe,7:30 am - 10:00 pm
Athan's Bakery & Cafe,©2025 Athan's European Bakery
Athan's Bakery & Cafe,"1621 Beacon Street, Brookline, MA"
Athan's Bakery & Cafe,Every Day
Athan's Bakery & Cafe,Open 
Athan's Bakery & Cafe,Open Every Day
Athan's Bakery & Cafe,Products
Athan's Bakery & Cafe,Get in Touch
Athan's Bakery & Cafe,Community
Athan's Bakery & Cafe,ATHAN'S EUROPEAN BAKERY
"Greystone Cafe, Bakery, and Provisions",ABOUT US
"Greystone Cafe, Bakery, and Provisions",THINGS WE SHIP
"Greystone Cafe, Bakery, and Provisions",7 AM - 4 PM
"Greystone Cafe, Bakery, and Provisions",Weekdays + Weekends
"Greystone Cafe, Bakery, and Provisions",MENU
"Greystone Cafe, Bakery, and Provisions",welcome to greystone!
"Greystone Cafe, Bakery, and Provisions",HOME
Sultana's Bakery & Cafe,This page isn’t working
Caffè Nero,US (EN)
Caffè Nero,MENU
Caffè Nero,JOURNAL
Caffè Nero,SHAKEN ESPRESSO
Caffè Nero,Use of Cookies
Caffè Nero,ABOUT
Brighton Cafe,Performance and Security by Cloudflare
Brighton Cafe,Performing security verification
Solid Ground Cafe,Pick-up or Delivery?
Solid Ground Cafe,Phone
Solid Ground Cafe,742 Huntington Ave
Solid Ground Cafe,in Eastern Time
Solid Ground Cafe,info@solidgroundcafe.com
Solid Ground Cafe,Submit
Solid Ground Cafe,Email
Solid Ground Cafe,Join our team
Solid Ground Cafe,Delivery
Solid Ground Cafe,Map data ©2026 Google
Solid Ground Cafe,Solid Ground Cafe
Solid Ground Cafe,Sat Sun: 8am-3pm
Solid Ground Cafe,Date of Event
Solid Ground Cafe,Mon - Fri: 6am-3pm
Solid Ground Cafe,Name
Solid Ground Cafe,"Boston, MA 02115"
Solid Ground Cafe,Pick-Up
Solid Ground Cafe,(required)
Solid Ground Cafe,Boston MA 02115
Cafe Landwer,CULINARY GALLERY
Cafe Landwer,Download Our App
Cafe Landwer,FROM KITCHEN TO FEED
Cafe Landwer,"— served with seasonal fruits, whipped cream, nutella & maple syrup"
Cafe Landwer,REWARDS PROGRAM
Cafe Landwer,LET US SAVE
Cafe Landwer,ABOUT
Cafe Landwer,Exclusive flash specials
Cafe Landwer,Earn points with every purchase
Cafe Landwer,Culinary Gallery
Cafe Landwer,YOU A SEAT
Cafe Landwer,FRANCHISE
Cafe Landwer,Send us a message
Cafe Landwer,EVENTS
Cafe Landwer,Send us a message and we’ll be happy to help.
Cafe Landwer,ANY QUESTIONS?
Cafe Landwer,Redeem points for free menu items of your choice
Cafe Landwer,Save time and skip the line
Cafe Landwer,Stay up to date on new menu items
Cafe Landwer,MENU
Cafe Landwer,CELEBRATE WITH US
Cafe Landwer,Please click on the button below to make a reservation.
Cafe Landwer,START PLANNING YOUR EVENT
Cafe Landwer,Make a Reservation
Cafe Landwer,Book your table at Cafe Landwer today
Cafe Landwer,RESERVATIONS
Cafe Landwer,Send
Cafe Landwer,Load More
Cafe Landwer,©2026 Cafe Landwer. All Rights Reserved. Powered by MediaQuery.
Cafe Landwer,"To book a table at Williamsburg, NY click here"
Cafe Brazil Bakery,POWERED BY PLENTO
Cafe Brazil Bakery,Start Your Day With a Organic Coffee
Cafe Brazil Bakery,CUSTOM CAKES
Cafe Brazil Bakery,"125 HARVARD AVENUE, ALLSTON, MA 02134"
Cafe Brazil Bakery,Brazilian Burgers
Cafe Brazil Bakery,Our Food
Cafe Brazil Bakery,MENU
Cafe Brazil Bakery,GALLERY
Cafe Brazil Bakery,ABOUT
Asaro Bakery and Cafe,MENU
Asaro Bakery and Cafe,ABOUT
Dolce Vita Cafe,Macchiato $4.99 | $5.99
Dolce Vita Cafe,(all paninis come with a bag of chips or cookies)
Dolce Vita Cafe,"Ham,Egg & cheese $8.39"
Dolce Vita Cafe,"tomatoes,caramelized onions"
Dolce Vita Cafe,Iced Hazenut caramel Latte $5.65 | $6.99
Dolce Vita Cafe,Greek Salad $10.99
Dolce Vita Cafe,BAGEL
Dolce Vita Cafe,Raspberry Mocha
Dolce Vita Cafe,Mango
Dolce Vita Cafe,Turkey & Bacon $10.99
Dolce Vita Cafe,"TURKEY ARTICHOKE, $11.99"
Dolce Vita Cafe,with butter $3.85
Dolce Vita Cafe,"TURKEY PANINI, $11.99"
Dolce Vita Cafe,Kahlua
Dolce Vita Cafe,Chocolate croissant
Dolce Vita Cafe,"(bacon, Sausage, egg&cheese) $10.89"
Dolce Vita Cafe,Coconut
Dolce Vita Cafe,Hazelnut Latte $5.59 | $6.99
Dolce Vita Cafe,Menu
Dolce Vita Cafe,"american cheese,creamy"
Dolce Vita Cafe,Ham & Cheese $9.99
Dolce Vita Cafe,Chai Latte $4.99 | $6.09
Dolce Vita Cafe,Fresh fruit salad
Dolce Vita Cafe,"IL CARMINE, $11.99"
Dolce Vita Cafe,Breakfast Special
Dolce Vita Cafe,Apple turnover
Dolce Vita Cafe,Chocolate Raspberry
Dolce Vita Cafe,HOT COFFEE
Dolce Vita Cafe,ICED COFFEE
Dolce Vita Cafe,SALADS
Dolce Vita Cafe,Roast Beef sandwich $9.99
Dolce Vita Cafe,Your Subtitle Here
Dolce Vita Cafe,Cafe Latte 5.29 | $ 6.59
Dolce Vita Cafe,FRESH BREAKFAST SANDWICHES
Dolce Vita Cafe,"CHICKEN FONTEGA, $12.29"
Dolce Vita Cafe,"SPICY SRIRACHA & ROAST BEEF, $11.99"
Dolce Vita Cafe,Pumpkin Spice
Dolce Vita Cafe,"turkey,cranberry sauce,garlic herb mayo,caramelized onions and spinach"
Dolce Vita Cafe,Strawberry banana
Dolce Vita Cafe,Blueberry muffin
Dolce Vita Cafe,Iced Chai Latte $4.59 | $5.99
Dolce Vita Cafe,"CHICKEN BACON DIJON, $12.19"
Dolce Vita Cafe,Hot regular or flavored tea
Dolce Vita Cafe,DELICIOUS MUFFINS & SWEETS
Dolce Vita Cafe,"Tossed Salad w/Chicken Salad $11,99"
Dolce Vita Cafe,Pumpkin Latte $5.59 | $6.99
Dolce Vita Cafe,Caramel Mocha
Dolce Vita Cafe,Egg & cheese $7.29
Dolce Vita Cafe,Hazelnut
Dolce Vita Cafe,Blueberry
Dolce Vita Cafe,Chicken Salad $9.99
Dolce Vita Cafe,Baklava
Dolce Vita Cafe,Mudslide
Dolce Vita Cafe,GRILLED PANINIS
Dolce Vita Cafe,Irish Creme
Dolce Vita Cafe,with peanut butter or nutella $3.89
Dolce Vita Cafe,ESPRESSO BAR
Dolce Vita Cafe,Iced Green Tea
Dolce Vita Cafe,Cappuccino $5.29 | $6.59
Dolce Vita Cafe,FRESHLY BREWED
Dolce Vita Cafe,Caramel Latte $5.59 | $6.99
Dolce Vita Cafe,"with mayo,mustard, lettuce, tomatoes, onion)"
Dolce Vita Cafe,Iced Black Tea
Dolce Vita Cafe,muffin or toast)
Dolce Vita Cafe,Iced Raspberry Tea
Dolce Vita Cafe,BLT $7.89
Dolce Vita Cafe,Gallery
Dolce Vita Cafe,Caramel Macchiato $5.49 $6.99
Dolce Vita Cafe,Apple cinnamon muffin
Dolce Vita Cafe,"Chef's Salad(Ham,Turkey and Provolone rolled up) $12,99"
Dolce Vita Cafe,Iced Caramel Mocha $5.69 |$6.99
Dolce Vita Cafe,"(dressings: italian, lite italian, balsamic vinegar, greek and ranch)"
Dolce Vita Cafe,Grilled Chicken sandwich $10.99
Dolce Vita Cafe,COLD SANDWICHES
Dolce Vita Cafe,Iced Vanilla Latte $5.39 $6.89
Dolce Vita Cafe,Mocha Mint
Dolce Vita Cafe,"(on a bagel, croissant ,english"
Dolce Vita Cafe,info@thedolcevitacafe.com | 617-232-2380
Dolce Vita Cafe,Espresso | 1shot | double shot
Dolce Vita Cafe,SMOOTHIES
Dolce Vita Cafe,Iced Caramel Latte $5.39 |$6.89
Dolce Vita Cafe,Brownie Toffee
Dolce Vita Cafe,"Tossed Salad w/Grilled Chicken $12,99"
Dolce Vita Cafe,Iced Minty Vida Tea
Dolce Vita Cafe,Chocolate chip muffin
Dolce Vita Cafe,Caramel Macchiato
Dolce Vita Cafe,Snickerdoodle
Dolce Vita Cafe,HOT & ICED TEA
Dolce Vita Cafe,ICED ESPRESSO DRINKS
Dolce Vita Cafe,Drinks & Pastries
Dolce Vita Cafe,Strawberry
Dolce Vita Cafe,"TONNO SICILIANO, $11.99"
Dolce Vita Cafe,Caramel Nut
Dolce Vita Cafe,Garden Salad $9.99
Dolce Vita Cafe,Hot Chocolate $3.59 | $4.59 | $5.59
Dolce Vita Cafe,Your coffee house
Dolce Vita Cafe,"fresh mozzarella, prosciutto, tomatoes,"
Dolce Vita Cafe,TURKEY PANINI
Dolce Vita Cafe,Home
Dolce Vita Cafe,Raspberry twists
Dolce Vita Cafe,Iced Americano $4.29 | $5.99
Dolce Vita Cafe,"Bacon, egg &cheese $8.39"
Dolce Vita Cafe,Regular/decaf/dark roast
Dolce Vita Cafe,Nut brownies
Dolce Vita Cafe,THE DOLCE VITA CAFE
Dolce Vita Cafe,"IL MILANESE, $11.99"
Dolce Vita Cafe,Grilled Cheese sandwich $7.99
Dolce Vita Cafe,Smoked turkey sandwich $9.99
Dolce Vita Cafe,Americano $3.49 | $4.99
Dolce Vita Cafe,"TURKEY CRANBERRY, $11.99"
Dolce Vita Cafe,Cinnamon danish
Dolce Vita Cafe,"IL MEDITERRANEO PANINI, $11.99"
Dolce Vita Cafe,"BEEF & BRIE, $11.99"
Dolce Vita Cafe,Nova & cheese (smoked salmon)
Dolce Vita Cafe,Caramel Mocha $5.69 | $6.99
Dolce Vita Cafe,SPECIAL PANINIS
Dolce Vita Cafe,Strawberry-banana
Dolce Vita Cafe,Almond Joy
Dolce Vita Cafe,Iced Pumpkin Latte $5.39 |$6.89
Dolce Vita Cafe,"pesto, mayo,lettuce, tomatoes,caramelized onions"
Dolce Vita Cafe,Tuna Salad $9.99
Dolce Vita Cafe,Lemon poppy muffin
Dolce Vita Cafe,Banana nut muffin
Dolce Vita Cafe,Iced Mocha Latte $5.39 | $6.89
Dolce Vita Cafe,Main Dishes
Dolce Vita Cafe,"imported tuna in oil, lettuce,"
Dolce Vita Cafe,Homemade Yogurt Parfait
Dolce Vita Cafe,French Vanilla
Dolce Vita Cafe,Vanilla Latte $5.59 | $6.99
Dolce Vita Cafe,Western Omelette $10.99
Dolce Vita Cafe,"Tossed Salad w/Tuna $11,99"
Dolce Vita Cafe,Berry
Dolce Vita Cafe,"caramelized onions, extra olive oil"
Dolce Vita Cafe,Cheese danish
Dolce Vita Cafe,with jelly(strawberry or grape) $3.89
Dolce Vita Cafe,Brownie toffee
Dolce Vita Cafe,Iced Latte $5.19 | $6.59
Dolce Vita Cafe,"(on fresh bread,ciabatta or foccacia,"
Dolce Vita Cafe,Hangover Cure
Dolce Vita Cafe,"LEMON CHICKEN PANINI, $11.99"
Dolce Vita Cafe,"(freshly brewed, not syrup added)"
Dolce Vita Cafe,"Sausage, egg &cheese $8.39"
Dolce Vita Cafe,"Turkey,Egg & cheese $8.39"
Dolce Vita Cafe,Scones
Dolce Vita Cafe,Strawberry $6.99 | $7.99
Dolce Vita Cafe,Butter Pecan
Dolce Vita Cafe,Cafe Mocha $5.09 | $6.49
Dolce Vita Cafe,"(prosciutto, egg, tomato & provolone ) $9.89"
Sorelle Bakery & Cafe,"Boston, MA 02210"
Sorelle Bakery & Cafe,Atlantic Wharf
Sorelle Bakery & Cafe,282 Congress Street 
Sorelle Bakery & Cafe,Monday – Friday
Sorelle Bakery & Cafe,Saturday and Sunday
Sorelle Bakery & Cafe,7 am – 4 pm
Sorelle Bakery & Cafe,8 am – 4 pm
