Cafe Name,Menu Item
Cafe Brazil Bakery,BRASIL CACAU PANETTONE GATO MIA TRUFADO 630 GR
Cafe Brazil Bakery,BRASIL CACAU PANETTONE ALPINO AO LEITE TRUFADO 880 GR
Cafe Brazil Bakery,BRASIL CACAU PANETTONE GOTAS 400 GR
Cafe Brazil Bakery,BOMBOM SERENATA UN
Cafe Brazil Bakery,SWING MONKEY
Cafe Brazil Bakery,TRENTO TORTA DE LIMAO 29 GR
Cafe Brazil Bakery,BRASIL CACAU PANETTONE GATO MIA DUO 630 GR
Cafe Brazil Bakery,MILKA STRAWBERRY 100 GR
Cafe Brazil Bakery,ARROZ DOCE
Cafe Brazil Bakery,CASSAROLA SLICE
Cafe Brazil Bakery,CINNAMON ROLL
Cafe Brazil Bakery,CURAU DE MILHO
Cafe Brazil Bakery,MOUSSE MARACUJA
Cafe Brazil Bakery,PUDIM INTEIRO
Cafe Brazil Bakery,PUDIM SLICE
Cafe Brazil Bakery,QUINDIM
Cafe Brazil Bakery,CHURROS UN
Cafe Brazil Bakery,MORANGO DO AMOR
Cafe Brazil Bakery,SUSPIRO BAG DLT
Cafe Brazil Bakery,SUSPIRO BAG
Cafe Brazil Bakery,PAMONHA PURA 210 GR SALGADA
Cafe Brazil Bakery,PAMONHA PURA 210 GR DOCE
Cafe Brazil Bakery,MORANGUINHO
Cafe Brazil Bakery,BEIJINHO
Cafe Brazil Bakery,BRIGADEIRO
Cafe Brazil Bakery,CAJUZINHO
Cafe Brazil Bakery,DOIS AMORES
Cafe Brazil Bakery,ROCAMBOLE INTEIRO
Cafe Brazil Bakery,MINI CAKE PINEAPPLE
Cafe Brazil Bakery,BISCOITO AMANTEIGADO BOX
Cafe Brazil Bakery,ROSCA CASEIRA
Cafe Brazil Bakery,ROSCA RAINHA DLT
Cafe Brazil Bakery,PAO SOVADO DLT
Cafe Brazil Bakery,GELEIA DE MOCOTO PREDILETA 180 GR.
Cafe Brazil Bakery,GOIABADA CASCAO PREDILETA
Cafe Brazil Bakery,GOIABIKAS 30 GR
Cafe Brazil Bakery,HOTSPORTS
Cafe Brazil Bakery,LOADER (EMPILHADEIRA)
Cafe Brazil Bakery,LOBITS BATATA
Cafe Brazil Bakery,PAMONHA SALGADA
Cafe Brazil Bakery,TORTUGUITA BAUNILHA
Cafe Brazil Bakery,TORTUGUITA CHOCOLATE
Cafe Brazil Bakery,SORVETE MARIA MOLE FUMACA 110 GR
Cafe Brazil Bakery,MARVEL
Cafe Brazil Bakery,VULCANO
Cafe Brazil Bakery,TRONKY 18 GR
Cafe Brazil Bakery,SALGADINHO TORCIDA QUEIJO 70 GR
Cafe Brazil Bakery,SALGADINHO TORCIDA PIZZA 70 GR
Cafe Brazil Bakery,SALGADINHO TORCIDA CALABRESA 70 GR
Cafe Brazil Bakery,SALGADINHO TORCIDA BACON 70 GR
Cafe Brazil Bakery,SALGADINHO PIMENTINHA
Cafe Brazil Bakery,SALGADINHO DIMINAS PIMENTINHA 100 GR
Cafe Brazil Bakery,SALGADINHO DIMINAS BACON 100 GR
Cafe Brazil Bakery,TRACTOR
Cafe Brazil Bakery,TOBLERONE 20 GR
Cafe Brazil Bakery,TOBLERONE 100 GR
Cafe Brazil Bakery,TARECO BOX DLT
Cafe Brazil Bakery,TORRADA
Cafe Brazil Bakery,SUGAR DOMINO BAG 4 LB
Cafe Brazil Bakery,SMARTIES
Cafe Brazil Bakery,POKEMON BALL
Cafe Brazil Bakery,PIMENTINHA 150 GR
Cafe Brazil Bakery,PE DE MOCA
Cafe Brazil Bakery,PACOQUITA BOX C/ 16.
Cafe Brazil Bakery,PACOQUITA 3 POR $1.50
Cafe Brazil Bakery,PANETTONE BAUDUCCO 500 GR
Cafe Brazil Bakery,NESCAU 400 GR
Cafe Brazil Bakery,BOLO VANILLA REDONDO
Cafe Brazil Bakery,BISCOITO PAPA OVO
Cafe Brazil Bakery,TARECO 5 UN BOX
Cafe Brazil Bakery,ROSCA RAINHA
Cafe Brazil Bakery,PAO SOVADO
Cafe Brazil Bakery,SOVADAO
Cafe Brazil Bakery,PAO CARACOL C/ CREME BAG C/ 6
Cafe Brazil Bakery,PAO CACHORRO QUENTE BAG C/ 6
Cafe Brazil Bakery,ROSCA DE ACUCAR
Cafe Brazil Bakery,PAO HAMBURGUER BAG C/ 6
Cafe Brazil Bakery,PAO DE GOIABADA REDONDA BAG C/ 6 UN
Cafe Brazil Bakery,CREME DE LEITE ITAMBE 300 GR
Cafe Brazil Bakery,PIMENTINHA
Cafe Brazil Bakery,PICOLE MANGO
Cafe Brazil Bakery,PICOLE COCONUT
Cafe Brazil Bakery,PICOLE PASSION FRUIT
Cafe Brazil Bakery,PICOLE OREO
Cafe Brazil Bakery,PICOLE SWEET CORN
Cafe Brazil Bakery,PICOLE CHOCOLATE
Cafe Brazil Bakery,PICOLE COFFEE
Cafe Brazil Bakery,PICOLE LEMON
Cafe Brazil Bakery,PICOLE STRAWBERRY
Cafe Brazil Bakery,PICOLE PEANUT
Cafe Brazil Bakery,BELIZZA ACAI SORBET PINTS 473ML/16OZ
Cafe Brazil Bakery,BOMBOM SERENATA BAG 950 GR
Cafe Brazil Bakery,CAFE DO BRAZIL COMMON GROUND 250 GR
Cafe Brazil Bakery,CAFE PILAO 500 GR
Cafe Brazil Bakery,LEITE CONDENSADO ITAMBE 395 GR
Cafe Brazil Bakery,SUCO MAGUARY CONCENTRADO CAJU 500 ML
Cafe Brazil Bakery,SUCO MAGUARY CONCENTRADO MARACUJA 500 ML
Cafe Brazil Bakery,PE DE MOLEQUE
Cafe Brazil Bakery,COCONUT STRAW
Cafe Brazil Bakery,TALENTO OPERETA 90 GR
Cafe Brazil Bakery,BATON DUO BRANCO
Cafe Brazil Bakery,BATON EXTRA MILK
Cafe Brazil Bakery,BATON AO LEITE
Cafe Brazil Bakery,BATON BRANCO
Cafe Brazil Bakery,SALGADINHO TORCIDA PIMENTA
Cafe Brazil Bakery,TIRA TEIMA 80 GR BACON
Cafe Brazil Bakery,TIRA TEIMA 80 GR CALABREZA
Cafe Brazil Bakery,TIRA TEIMA 80 GR CHURRASCO
Cafe Brazil Bakery,TIRA TEIMA 80 GR PIZZA
Cafe Brazil Bakery,CRAZY DIPS
Cafe Brazil Bakery,SUGAR 4 LB
Cafe Brazil Bakery,RISOLI CARNE 25 UN/10 GR
Cafe Brazil Bakery,BOLINHA DE QUEIJO 25 UN/10 GR
Cafe Brazil Bakery,RISOLI PRES. E QUEIJO 25 UN/10 GR
Cafe Brazil Bakery,QUIBE 25 UN/10 GR
Cafe Brazil Bakery,COXINHA 25 UN/10 GR
Cafe Brazil Bakery,MIX 25 UN/10 GR
Cafe Brazil Bakery,RISOLI MILHO E QUEIJO 25 UN/10 GR
Cafe Brazil Bakery,DELIVERY FEE
Cafe Brazil Bakery,COXINHA 10 UN/10 GR
Cafe Brazil Bakery,QUIBE 10 UN/10 GR
Cafe Brazil Bakery,BOLINHA DE QUEIJO 10 UN/10 GR
Cafe Brazil Bakery,RISOLE MILHO E QUEIJO 10 UN/10 GR
Cafe Brazil Bakery,RISOLI CARNE 10 UN/10 GR
Cafe Brazil Bakery,RISOLE PRES. E QUEIJO 10 UN/10 GR
Cafe Brazil Bakery,MIX 10 UN/10 GR
Cafe Brazil Bakery,RISOLI PRES. E QUEIJO 15 UN/10 GR
Cafe Brazil Bakery,BOLINHA DE QUEIJO 15 UN/10 GR
Cafe Brazil Bakery,COXINHA 15 UN/10 GR
Cafe Brazil Bakery,MIX 15 UN/10 GR
Cafe Brazil Bakery,RISOLI MILHO E QUEIJO 15 UN/10 GR
Cafe Brazil Bakery,QUIBE 15 UN/10 GR
Cafe Brazil Bakery,RISOLI CARNE 15 UN/10 GR
Cafe Brazil Bakery,MIX 100 UN/10 GR
Cafe Brazil Bakery,BOLINHA DE QUEIJO 100 UN/10 GR
Cafe Brazil Bakery,QUIBE 100 UN/10 GR
Cafe Brazil Bakery,RISOLI MILHO E QUEIJO 100 UN/10 GR
Cafe Brazil Bakery,COXINHA 100 UN/10 GR
Cafe Brazil Bakery,RISOLI PRES. E QUEIJO 100 UN/10 GR
Cafe Brazil Bakery,RISOLI CARNE 100 UN/10 GR
Cafe Brazil Bakery,COXINHA 50 UN/10 GR
Cafe Brazil Bakery,RISOLI CARNE 50 UN/10 GR
Cafe Brazil Bakery,MIX 50 UN/10 GR
Cafe Brazil Bakery,QUIBE 50 UN/10 GR
Cafe Brazil Bakery,BOLINHA DE QUEIJO 50 UN/10 GR
Cafe Brazil Bakery,RISOLI MILHO E QUEIJO 50 UN/10 GR
Cafe Brazil Bakery,RISOLI PRES. E QUEIJO 50 UN/10 GR
Cafe Brazil Bakery,TERMS & CONDITIONS
Cafe Brazil Bakery,"125 HARVARD AVENUE, ALLSTON, MA 02134"
Cafe Brazil Bakery,POWERED BY PLENTO
Asaro Bakery and Cafe,Our Menu
Asaro Bakery and Cafe,ABOUT
Asaro Bakery and Cafe,MENU
Asaro Bakery and Cafe,VIEW FULL MENU
Dolce Vita Cafe,Main Dishes
Dolce Vita Cafe,Drinks & Pastries
Dolce Vita Cafe,Your Subtitle Here
Dolce Vita Cafe,Your coffee house
Dolce Vita Cafe,info@thedolcevitacafe.com | 617-232-2380
Dolce Vita Cafe,Home
Dolce Vita Cafe,Menu
Dolce Vita Cafe,Gallery
Dolce Vita Cafe,Egg & cheese $7.29
Dolce Vita Cafe,"Bacon, egg &cheese $8.39"
Dolce Vita Cafe,"Sausage, egg &cheese $8.39"
Dolce Vita Cafe,"Ham,Egg & cheese $8.39"
Dolce Vita Cafe,"Turkey,Egg & cheese $8.39"
Dolce Vita Cafe,Breakfast Special
Dolce Vita Cafe,"(prosciutto, egg, tomato & provolone ) $9.89"
Dolce Vita Cafe,Hangover Cure
Dolce Vita Cafe,"(bacon, Sausage, egg&cheese) $10.89"
Dolce Vita Cafe,Western Omelette $10.99
Dolce Vita Cafe,Smoked turkey sandwich $9.99
Dolce Vita Cafe,Ham & Cheese $9.99
Dolce Vita Cafe,BLT $7.89
Dolce Vita Cafe,Roast Beef sandwich $9.99
Dolce Vita Cafe,Turkey & Bacon $10.99
Dolce Vita Cafe,Grilled Chicken sandwich $10.99
Dolce Vita Cafe,Tuna Salad $9.99
Dolce Vita Cafe,Chicken Salad $9.99
Dolce Vita Cafe,Nova & cheese (smoked salmon)
Dolce Vita Cafe,$13.99
Dolce Vita Cafe,Grilled Cheese sandwich $7.99
Dolce Vita Cafe,Garden Salad $9.99
Dolce Vita Cafe,Greek Salad $10.99
Dolce Vita Cafe,"Tossed Salad w/Tuna $11,99"
Dolce Vita Cafe,"Tossed Salad w/Chicken Salad $11,99"
Dolce Vita Cafe,"Tossed Salad w/Grilled Chicken $12,99"
Dolce Vita Cafe,"Chef's Salad(Ham,Turkey and Provolone rolled up) $12,99"
Dolce Vita Cafe,Regular/decaf/dark roast
Dolce Vita Cafe,Hazelnut
Dolce Vita Cafe,French Vanilla
Dolce Vita Cafe,Snickerdoodle
Dolce Vita Cafe,Brownie toffee
Dolce Vita Cafe,Pumpkin Spice
Dolce Vita Cafe,Mocha Mint
Dolce Vita Cafe,Coconut
Dolce Vita Cafe,Almond Joy
Dolce Vita Cafe,Kahlua
Dolce Vita Cafe,Caramel Nut
Dolce Vita Cafe,Brownie Toffee
Dolce Vita Cafe,Butter Pecan
Dolce Vita Cafe,Blueberry
Dolce Vita Cafe,Chocolate Raspberry
Dolce Vita Cafe,Irish Creme
Dolce Vita Cafe,Mudslide
Dolce Vita Cafe,Raspberry Mocha
Dolce Vita Cafe,Cafe Latte 5.29 | $ 6.59
Dolce Vita Cafe,Cappuccino $5.29 | $6.59
Dolce Vita Cafe,Cafe Mocha $5.09 | $6.49
Dolce Vita Cafe,Americano $3.49 | $4.99
Dolce Vita Cafe,Caramel Latte $5.59 | $6.99
Dolce Vita Cafe,Caramel Mocha $5.69 | $6.99
Dolce Vita Cafe,Macchiato $4.99 | $5.99
Dolce Vita Cafe,Caramel Macchiato $5.49 $6.99
Dolce Vita Cafe,Hazelnut Latte $5.59 | $6.99
Dolce Vita Cafe,Vanilla Latte $5.59 | $6.99
Dolce Vita Cafe,Pumpkin Latte $5.59 | $6.99
Dolce Vita Cafe,Chai Latte $4.99 | $6.09
Dolce Vita Cafe,Hot Chocolate $3.59 | $4.59 | $5.59
Dolce Vita Cafe,Iced Latte $5.19 | $6.59
Dolce Vita Cafe,Iced Caramel Latte $5.39 |$6.89
Dolce Vita Cafe,Iced Mocha Latte $5.39 | $6.89
Dolce Vita Cafe,Iced Caramel Mocha $5.69 |$6.99
Dolce Vita Cafe,Iced Hazenut caramel Latte $5.65 | $6.99
Dolce Vita Cafe,Iced Vanilla Latte $5.39 $6.89
Dolce Vita Cafe,Iced Pumpkin Latte $5.39 |$6.89
Dolce Vita Cafe,Iced Americano $4.29 | $5.99
Dolce Vita Cafe,Iced Chai Latte $4.59 | $5.99
Dolce Vita Cafe,Hot regular or flavored tea
Dolce Vita Cafe,Iced Black Tea
Dolce Vita Cafe,Iced Raspberry Tea
Dolce Vita Cafe,Iced Green Tea
Dolce Vita Cafe,Iced Minty Vida Tea
Dolce Vita Cafe,SMOOTHIES
Dolce Vita Cafe,Strawberry
Dolce Vita Cafe,Strawberry banana
Dolce Vita Cafe,Berry
Dolce Vita Cafe,Mango
Dolce Vita Cafe,Strawberry $6.99 | $7.99
Dolce Vita Cafe,Strawberry-banana
Dolce Vita Cafe,Blueberry muffin
Dolce Vita Cafe,Chocolate chip muffin
Dolce Vita Cafe,Banana nut muffin
Dolce Vita Cafe,Lemon poppy muffin
Dolce Vita Cafe,Apple cinnamon muffin
Dolce Vita Cafe,Chocolate croissant
Dolce Vita Cafe,Raspberry twists
Dolce Vita Cafe,Nut brownies
Dolce Vita Cafe,Apple turnover
Dolce Vita Cafe,Cinnamon danish
Dolce Vita Cafe,Scones
Dolce Vita Cafe,Cheese danish
Dolce Vita Cafe,Baklava
Dolce Vita Cafe,Fresh fruit salad
Dolce Vita Cafe,Homemade Yogurt Parfait
Dolce Vita Cafe,with butter $3.85
Dolce Vita Cafe,with jelly(strawberry or grape) $3.89
Dolce Vita Cafe,with peanut butter or nutella $3.89
Dolce Vita Cafe,FRESH BREAKFAST SANDWICHES
Dolce Vita Cafe,"(on a bagel, croissant ,english"
Dolce Vita Cafe,muffin or toast)
Dolce Vita Cafe,COLD SANDWICHES
Dolce Vita Cafe,"(on fresh bread,ciabatta or foccacia,"
Dolce Vita Cafe,"with mayo,mustard, lettuce, tomatoes, onion)"
Dolce Vita Cafe,GRILLED PANINIS
Dolce Vita Cafe,"TURKEY PANINI, $11.99"
Dolce Vita Cafe,"american cheese,creamy"
Dolce Vita Cafe,"pesto, mayo,lettuce, tomatoes,caramelized onions"
Dolce Vita Cafe,"IL MILANESE, $11.99"
Dolce Vita Cafe,"TONNO SICILIANO, $11.99"
Dolce Vita Cafe,"imported tuna in oil, lettuce,"
Dolce Vita Cafe,"tomatoes,caramelized onions"
Dolce Vita Cafe,"IL CARMINE, $11.99"
Dolce Vita Cafe,"fresh mozzarella, prosciutto, tomatoes,"
Dolce Vita Cafe,"caramelized onions, extra olive oil"
Dolce Vita Cafe,"IL MEDITERRANEO PANINI, $11.99"
Dolce Vita Cafe,"LEMON CHICKEN PANINI, $11.99"
Dolce Vita Cafe,SPECIAL PANINIS
Dolce Vita Cafe,"TURKEY CRANBERRY, $11.99"
Dolce Vita Cafe,"TURKEY ARTICHOKE, $11.99"
Dolce Vita Cafe,"CHICKEN FONTEGA, $12.29"
Dolce Vita Cafe,"CHICKEN BACON DIJON, $12.19"
Dolce Vita Cafe,"BEEF & BRIE, $11.99"
Dolce Vita Cafe,"SPICY SRIRACHA & ROAST BEEF, $11.99"
Dolce Vita Cafe,SALADS
Dolce Vita Cafe,HOT COFFEE
Dolce Vita Cafe,"(freshly brewed, not syrup added)"
Dolce Vita Cafe,ICED COFFEE
Dolce Vita Cafe,ESPRESSO BAR
Dolce Vita Cafe,Espresso | 1shot | double shot
Dolce Vita Cafe,Caramel Mocha
Dolce Vita Cafe,$5.69 | $6.99
Dolce Vita Cafe,Caramel Macchiato
Dolce Vita Cafe,$5.49 $6.99
Dolce Vita Cafe,ICED ESPRESSO DRINKS
Dolce Vita Cafe,FRESHLY BREWED
Dolce Vita Cafe,BAGEL
Sorelle Bakery & Cafe,Atlantic Wharf
Sorelle Bakery & Cafe,282 Congress Street 
Sorelle Bakery & Cafe,"Boston, MA 02210"
Sorelle Bakery & Cafe,(617) 426-5475
Sorelle Bakery & Cafe,7 am – 4 pm
Sorelle Bakery & Cafe,8 am – 4 pm
